"","simFolder","simName","simFile","simInfo","simDate","scenario","mp","tMP","nT","nReps","rank","group"
"1094","sim_071220151734301","sim_071220151734301","sim_071220151734301.Rdata","sim_071220151734301.info","71220151734301","NCod83HistM.csv","Pr0.8PG8NG6St0Q0",33,52,50,1094,1
"1095","sim_071220151734348","sim_071220151734348","sim_071220151734348.Rdata","sim_071220151734348.info","71220151734348","NCod83HistM.csv","Pr1PG8NG6St0Q0",33,52,50,1095,1
"1096","sim_071220151734394","sim_071220151734394","sim_071220151734394.Rdata","sim_071220151734394.info","71220151734394","NCod83HistM.csv","Pr0.2PG10NG6St0Q0",33,52,50,1096,1
"1097","sim_071220151734442","sim_071220151734442","sim_071220151734442.Rdata","sim_071220151734442.info","71220151734442","NCod83HistM.csv","Pr0.4PG10NG6St0Q0",33,52,50,1097,1
"1098","sim_071220151734490","sim_071220151734490","sim_071220151734490.Rdata","sim_071220151734490.info","71220151734490","NCod83HistM.csv","Pr0.6PG10NG6St0Q0",33,52,50,1098,1
"1099","sim_071220151734537","sim_071220151734537","sim_071220151734537.Rdata","sim_071220151734537.info","71220151734537","NCod83HistM.csv","Pr0.8PG10NG6St0Q0",33,52,50,1099,1
"1100","sim_071220151734584","sim_071220151734584","sim_071220151734584.Rdata","sim_071220151734584.info","71220151734584","NCod83HistM.csv","Pr1PG10NG6St0Q0",33,52,50,1100,1
"1101","sim_071220151735031","sim_071220151735031","sim_071220151735031.Rdata","sim_071220151735031.info","71220151735031","NCod83HistM.csv","Pr0.2PG0NG8St0Q0",33,52,50,1101,1
"1102","sim_071220151735077","sim_071220151735077","sim_071220151735077.Rdata","sim_071220151735077.info","71220151735077","NCod83HistM.csv","Pr0.4PG0NG8St0Q0",33,52,50,1102,1
"1103","sim_071220151735124","sim_071220151735124","sim_071220151735124.Rdata","sim_071220151735124.info","71220151735124","NCod83HistM.csv","Pr0.6PG0NG8St0Q0",33,52,50,1103,1
"1104","sim_071220151735171","sim_071220151735171","sim_071220151735171.Rdata","sim_071220151735171.info","71220151735171","NCod83HistM.csv","Pr0.8PG0NG8St0Q0",33,52,50,1104,1
"1105","sim_071220151735217","sim_071220151735217","sim_071220151735217.Rdata","sim_071220151735217.info","71220151735217","NCod83HistM.csv","Pr1PG0NG8St0Q0",33,52,50,1105,1
"1106","sim_071220151735264","sim_071220151735264","sim_071220151735264.Rdata","sim_071220151735264.info","71220151735264","NCod83HistM.csv","Pr0.2PG2NG8St0Q0",33,52,50,1106,1
"1107","sim_071220151735311","sim_071220151735311","sim_071220151735311.Rdata","sim_071220151735311.info","71220151735311","NCod83HistM.csv","Pr0.4PG2NG8St0Q0",33,52,50,1107,1
"1108","sim_071220151735358","sim_071220151735358","sim_071220151735358.Rdata","sim_071220151735358.info","71220151735358","NCod83HistM.csv","Pr0.6PG2NG8St0Q0",33,52,50,1108,1
"1109","sim_071220151735406","sim_071220151735406","sim_071220151735406.Rdata","sim_071220151735406.info","71220151735406","NCod83HistM.csv","Pr0.8PG2NG8St0Q0",33,52,50,1109,1
"1110","sim_071220151735452","sim_071220151735452","sim_071220151735452.Rdata","sim_071220151735452.info","71220151735452","NCod83HistM.csv","Pr1PG2NG8St0Q0",33,52,50,1110,1
"1111","sim_071220151735499","sim_071220151735499","sim_071220151735499.Rdata","sim_071220151735499.info","71220151735499","NCod83HistM.csv","Pr0.2PG4NG8St0Q0",33,52,50,1111,1
"1112","sim_071220151735547","sim_071220151735547","sim_071220151735547.Rdata","sim_071220151735547.info","71220151735547","NCod83HistM.csv","Pr0.4PG4NG8St0Q0",33,52,50,1112,1
"1113","sim_071220151735594","sim_071220151735594","sim_071220151735594.Rdata","sim_071220151735594.info","71220151735594","NCod83HistM.csv","Pr0.6PG4NG8St0Q0",33,52,50,1113,1
"1114","sim_071220151736040","sim_071220151736040","sim_071220151736040.Rdata","sim_071220151736040.info","71220151736040","NCod83HistM.csv","Pr0.8PG4NG8St0Q0",33,52,50,1114,1
"1115","sim_071220151736087","sim_071220151736087","sim_071220151736087.Rdata","sim_071220151736087.info","71220151736087","NCod83HistM.csv","Pr1PG4NG8St0Q0",33,52,50,1115,1
"1116","sim_071220151736134","sim_071220151736134","sim_071220151736134.Rdata","sim_071220151736134.info","71220151736134","NCod83HistM.csv","Pr0.2PG6NG8St0Q0",33,52,50,1116,1
"1117","sim_071220151736180","sim_071220151736180","sim_071220151736180.Rdata","sim_071220151736180.info","71220151736180","NCod83HistM.csv","Pr0.4PG6NG8St0Q0",33,52,50,1117,1
"1118","sim_071220151736228","sim_071220151736228","sim_071220151736228.Rdata","sim_071220151736228.info","71220151736228","NCod83HistM.csv","Pr0.6PG6NG8St0Q0",33,52,50,1118,1
"1119","sim_071220151736274","sim_071220151736274","sim_071220151736274.Rdata","sim_071220151736274.info","71220151736274","NCod83HistM.csv","Pr0.8PG6NG8St0Q0",33,52,50,1119,1
"1120","sim_071220151736320","sim_071220151736320","sim_071220151736320.Rdata","sim_071220151736320.info","71220151736320","NCod83HistM.csv","Pr1PG6NG8St0Q0",33,52,50,1120,1
"1121","sim_071220151736367","sim_071220151736367","sim_071220151736367.Rdata","sim_071220151736367.info","71220151736367","NCod83HistM.csv","Pr0.2PG8NG8St0Q0",33,52,50,1121,1
"1122","sim_071220151736414","sim_071220151736414","sim_071220151736414.Rdata","sim_071220151736414.info","71220151736414","NCod83HistM.csv","Pr0.4PG8NG8St0Q0",33,52,50,1122,1
"1123","sim_071220151736462","sim_071220151736462","sim_071220151736462.Rdata","sim_071220151736462.info","71220151736462","NCod83HistM.csv","Pr0.6PG8NG8St0Q0",33,52,50,1123,1
"1124","sim_071220151736509","sim_071220151736509","sim_071220151736509.Rdata","sim_071220151736509.info","71220151736509","NCod83HistM.csv","Pr0.8PG8NG8St0Q0",33,52,50,1124,1
"1125","sim_071220151736556","sim_071220151736556","sim_071220151736556.Rdata","sim_071220151736556.info","71220151736556","NCod83HistM.csv","Pr1PG8NG8St0Q0",33,52,50,1125,1
"1126","sim_071220151737002","sim_071220151737002","sim_071220151737002.Rdata","sim_071220151737002.info","71220151737002","NCod83HistM.csv","Pr0.2PG10NG8St0Q0",33,52,50,1126,1
"1127","sim_071220151737049","sim_071220151737049","sim_071220151737049.Rdata","sim_071220151737049.info","71220151737049","NCod83HistM.csv","Pr0.4PG10NG8St0Q0",33,52,50,1127,1
"1128","sim_071220151737096","sim_071220151737096","sim_071220151737096.Rdata","sim_071220151737096.info","71220151737096","NCod83HistM.csv","Pr0.6PG10NG8St0Q0",33,52,50,1128,1
"1129","sim_071220151737140","sim_071220151737140","sim_071220151737140.Rdata","sim_071220151737140.info","71220151737140","NCod83HistM.csv","Pr0.8PG10NG8St0Q0",33,52,50,1129,1
"1130","sim_071220151737187","sim_071220151737187","sim_071220151737187.Rdata","sim_071220151737187.info","71220151737187","NCod83HistM.csv","Pr1PG10NG8St0Q0",33,52,50,1130,1
"1131","sim_071220151737233","sim_071220151737233","sim_071220151737233.Rdata","sim_071220151737233.info","71220151737233","NCod83HistM.csv","Pr0.2PG0NG10St0Q0",33,52,50,1131,1
"1132","sim_071220151737279","sim_071220151737279","sim_071220151737279.Rdata","sim_071220151737279.info","71220151737279","NCod83HistM.csv","Pr0.4PG0NG10St0Q0",33,52,50,1132,1
"1133","sim_071220151737326","sim_071220151737326","sim_071220151737326.Rdata","sim_071220151737326.info","71220151737326","NCod83HistM.csv","Pr0.6PG0NG10St0Q0",33,52,50,1133,1
"1134","sim_071220151737372","sim_071220151737372","sim_071220151737372.Rdata","sim_071220151737372.info","71220151737372","NCod83HistM.csv","Pr0.8PG0NG10St0Q0",33,52,50,1134,1
"1135","sim_071220151737417","sim_071220151737417","sim_071220151737417.Rdata","sim_071220151737417.info","71220151737417","NCod83HistM.csv","Pr1PG0NG10St0Q0",33,52,50,1135,1
"1136","sim_071220151737462","sim_071220151737462","sim_071220151737462.Rdata","sim_071220151737462.info","71220151737462","NCod83HistM.csv","Pr0.2PG2NG10St0Q0",33,52,50,1136,1
"1137","sim_071220151737508","sim_071220151737508","sim_071220151737508.Rdata","sim_071220151737508.info","71220151737508","NCod83HistM.csv","Pr0.4PG2NG10St0Q0",33,52,50,1137,1
"1138","sim_071220151737555","sim_071220151737555","sim_071220151737555.Rdata","sim_071220151737555.info","71220151737555","NCod83HistM.csv","Pr0.6PG2NG10St0Q0",33,52,50,1138,1
"1139","sim_071220151738001","sim_071220151738001","sim_071220151738001.Rdata","sim_071220151738001.info","71220151738001","NCod83HistM.csv","Pr0.8PG2NG10St0Q0",33,52,50,1139,1
"1140","sim_071220151738046","sim_071220151738046","sim_071220151738046.Rdata","sim_071220151738046.info","71220151738046","NCod83HistM.csv","Pr1PG2NG10St0Q0",33,52,50,1140,1
"1141","sim_071220151738092","sim_071220151738092","sim_071220151738092.Rdata","sim_071220151738092.info","71220151738092","NCod83HistM.csv","Pr0.2PG4NG10St0Q0",33,52,50,1141,1
"1142","sim_071220151738137","sim_071220151738137","sim_071220151738137.Rdata","sim_071220151738137.info","71220151738137","NCod83HistM.csv","Pr0.4PG4NG10St0Q0",33,52,50,1142,1
"1143","sim_071220151738184","sim_071220151738184","sim_071220151738184.Rdata","sim_071220151738184.info","71220151738184","NCod83HistM.csv","Pr0.6PG4NG10St0Q0",33,52,50,1143,1
"1144","sim_071220151738230","sim_071220151738230","sim_071220151738230.Rdata","sim_071220151738230.info","71220151738230","NCod83HistM.csv","Pr0.8PG4NG10St0Q0",33,52,50,1144,1
"1145","sim_071220151738276","sim_071220151738276","sim_071220151738276.Rdata","sim_071220151738276.info","71220151738276","NCod83HistM.csv","Pr1PG4NG10St0Q0",33,52,50,1145,1
"1146","sim_071220151738322","sim_071220151738322","sim_071220151738322.Rdata","sim_071220151738322.info","71220151738322","NCod83HistM.csv","Pr0.2PG6NG10St0Q0",33,52,50,1146,1
"1147","sim_071220151738367","sim_071220151738367","sim_071220151738367.Rdata","sim_071220151738367.info","71220151738367","NCod83HistM.csv","Pr0.4PG6NG10St0Q0",33,52,50,1147,1
"1148","sim_071220151738414","sim_071220151738414","sim_071220151738414.Rdata","sim_071220151738414.info","71220151738414","NCod83HistM.csv","Pr0.6PG6NG10St0Q0",33,52,50,1148,1
"1149","sim_071220151738460","sim_071220151738460","sim_071220151738460.Rdata","sim_071220151738460.info","71220151738460","NCod83HistM.csv","Pr0.8PG6NG10St0Q0",33,52,50,1149,1
"1150","sim_071220151738506","sim_071220151738506","sim_071220151738506.Rdata","sim_071220151738506.info","71220151738506","NCod83HistM.csv","Pr1PG6NG10St0Q0",33,52,50,1150,1
"1151","sim_071220151738553","sim_071220151738553","sim_071220151738553.Rdata","sim_071220151738553.info","71220151738553","NCod83HistM.csv","Pr0.2PG8NG10St0Q0",33,52,50,1151,1
"1152","sim_071220151738598","sim_071220151738598","sim_071220151738598.Rdata","sim_071220151738598.info","71220151738598","NCod83HistM.csv","Pr0.4PG8NG10St0Q0",33,52,50,1152,1
"1153","sim_071220151739046","sim_071220151739046","sim_071220151739046.Rdata","sim_071220151739046.info","71220151739046","NCod83HistM.csv","Pr0.6PG8NG10St0Q0",33,52,50,1153,1
"1154","sim_071220151739093","sim_071220151739093","sim_071220151739093.Rdata","sim_071220151739093.info","71220151739093","NCod83HistM.csv","Pr0.8PG8NG10St0Q0",33,52,50,1154,1
"1155","sim_071220151739140","sim_071220151739140","sim_071220151739140.Rdata","sim_071220151739140.info","71220151739140","NCod83HistM.csv","Pr1PG8NG10St0Q0",33,52,50,1155,1
"1156","sim_071220151739187","sim_071220151739187","sim_071220151739187.Rdata","sim_071220151739187.info","71220151739187","NCod83HistM.csv","Pr0.2PG10NG10St0Q0",33,52,50,1156,1
"1157","sim_071220151739233","sim_071220151739233","sim_071220151739233.Rdata","sim_071220151739233.info","71220151739233","NCod83HistM.csv","Pr0.4PG10NG10St0Q0",33,52,50,1157,1
"1158","sim_071220151739280","sim_071220151739280","sim_071220151739280.Rdata","sim_071220151739280.info","71220151739280","NCod83HistM.csv","Pr0.6PG10NG10St0Q0",33,52,50,1158,1
"1159","sim_071220151739325","sim_071220151739325","sim_071220151739325.Rdata","sim_071220151739325.info","71220151739325","NCod83HistM.csv","Pr0.8PG10NG10St0Q0",33,52,50,1159,1
"1160","sim_071220151739372","sim_071220151739372","sim_071220151739372.Rdata","sim_071220151739372.info","71220151739372","NCod83HistM.csv","Pr1PG10NG10St0Q0",33,52,50,1160,1
"1161","sim_071220151742079","sim_071220151742079","sim_071220151742079.Rdata","sim_071220151742079.info","71220151742079","NCod83HistM.csv","PT0.1NT0.1TF3St1Q1",33,52,50,1161,1
"1162","sim_071220151742125","sim_071220151742125","sim_071220151742125.Rdata","sim_071220151742125.info","71220151742125","NCod83HistM.csv","PT0.3NT0.1TF3St1Q1",33,52,50,1162,1
"1163","sim_071220151742170","sim_071220151742170","sim_071220151742170.Rdata","sim_071220151742170.info","71220151742170","NCod83HistM.csv","PT0.5NT0.1TF3St1Q1",33,52,50,1163,1
"1164","sim_071220151742216","sim_071220151742216","sim_071220151742216.Rdata","sim_071220151742216.info","71220151742216","NCod83HistM.csv","PT0.1NT0.3TF3St1Q1",33,52,50,1164,1
"1165","sim_071220151742262","sim_071220151742262","sim_071220151742262.Rdata","sim_071220151742262.info","71220151742262","NCod83HistM.csv","PT0.3NT0.3TF3St1Q1",33,52,50,1165,1
"1166","sim_071220151742309","sim_071220151742309","sim_071220151742309.Rdata","sim_071220151742309.info","71220151742309","NCod83HistM.csv","PT0.5NT0.3TF3St1Q1",33,52,50,1166,1
"1167","sim_071220151742355","sim_071220151742355","sim_071220151742355.Rdata","sim_071220151742355.info","71220151742355","NCod83HistM.csv","PT0.1NT0.5TF3St1Q1",33,52,50,1167,1
"1168","sim_071220151742405","sim_071220151742405","sim_071220151742405.Rdata","sim_071220151742405.info","71220151742405","NCod83HistM.csv","PT0.3NT0.5TF3St1Q1",33,52,50,1168,1
"1169","sim_071220151742451","sim_071220151742451","sim_071220151742451.Rdata","sim_071220151742451.info","71220151742451","NCod83HistM.csv","PT0.5NT0.5TF3St1Q1",33,52,50,1169,1
"1170","sim_071220151742498","sim_071220151742498","sim_071220151742498.Rdata","sim_071220151742498.info","71220151742498","NCod83HistM.csv","PT0.1NT0.1TF5St1Q1",33,52,50,1170,1
"1171","sim_071220151742545","sim_071220151742545","sim_071220151742545.Rdata","sim_071220151742545.info","71220151742545","NCod83HistM.csv","PT0.3NT0.1TF5St1Q1",33,52,50,1171,1
"1172","sim_071220151742591","sim_071220151742591","sim_071220151742591.Rdata","sim_071220151742591.info","71220151742591","NCod83HistM.csv","PT0.5NT0.1TF5St1Q1",33,52,50,1172,1
"1173","sim_071220151743037","sim_071220151743037","sim_071220151743037.Rdata","sim_071220151743037.info","71220151743037","NCod83HistM.csv","PT0.1NT0.3TF5St1Q1",33,52,50,1173,1
"1174","sim_071220151743083","sim_071220151743083","sim_071220151743083.Rdata","sim_071220151743083.info","71220151743083","NCod83HistM.csv","PT0.3NT0.3TF5St1Q1",33,52,50,1174,1
"1175","sim_071220151743129","sim_071220151743129","sim_071220151743129.Rdata","sim_071220151743129.info","71220151743129","NCod83HistM.csv","PT0.5NT0.3TF5St1Q1",33,52,50,1175,1
"1176","sim_071220151743174","sim_071220151743174","sim_071220151743174.Rdata","sim_071220151743174.info","71220151743174","NCod83HistM.csv","PT0.1NT0.5TF5St1Q1",33,52,50,1176,1
"1177","sim_071220151743221","sim_071220151743221","sim_071220151743221.Rdata","sim_071220151743221.info","71220151743221","NCod83HistM.csv","PT0.3NT0.5TF5St1Q1",33,52,50,1177,1
"1178","sim_071220151743267","sim_071220151743267","sim_071220151743267.Rdata","sim_071220151743267.info","71220151743267","NCod83HistM.csv","PT0.5NT0.5TF5St1Q1",33,52,50,1178,1
"1179","sim_071220151743313","sim_071220151743313","sim_071220151743313.Rdata","sim_071220151743313.info","71220151743313","NCod83HistM.csv","PT0.1NT0.1TF7St1Q1",33,52,50,1179,1
"1180","sim_071220151743360","sim_071220151743360","sim_071220151743360.Rdata","sim_071220151743360.info","71220151743360","NCod83HistM.csv","PT0.3NT0.1TF7St1Q1",33,52,50,1180,1
"1181","sim_071220151743405","sim_071220151743405","sim_071220151743405.Rdata","sim_071220151743405.info","71220151743405","NCod83HistM.csv","PT0.5NT0.1TF7St1Q1",33,52,50,1181,1
"1182","sim_071220151743451","sim_071220151743451","sim_071220151743451.Rdata","sim_071220151743451.info","71220151743451","NCod83HistM.csv","PT0.1NT0.3TF7St1Q1",33,52,50,1182,1
"1183","sim_071220151743497","sim_071220151743497","sim_071220151743497.Rdata","sim_071220151743497.info","71220151743497","NCod83HistM.csv","PT0.3NT0.3TF7St1Q1",33,52,50,1183,1
"1184","sim_071220151743543","sim_071220151743543","sim_071220151743543.Rdata","sim_071220151743543.info","71220151743543","NCod83HistM.csv","PT0.5NT0.3TF7St1Q1",33,52,50,1184,1
"1185","sim_071220151743589","sim_071220151743589","sim_071220151743589.Rdata","sim_071220151743589.info","71220151743589","NCod83HistM.csv","PT0.1NT0.5TF7St1Q1",33,52,50,1185,1
"1186","sim_071220151744034","sim_071220151744034","sim_071220151744034.Rdata","sim_071220151744034.info","71220151744034","NCod83HistM.csv","PT0.3NT0.5TF7St1Q1",33,52,50,1186,1
"1187","sim_071220151744080","sim_071220151744080","sim_071220151744080.Rdata","sim_071220151744080.info","71220151744080","NCod83HistM.csv","PT0.5NT0.5TF7St1Q1",33,52,50,1187,1
"1188","sim_071220151744126","sim_071220151744126","sim_071220151744126.Rdata","sim_071220151744126.info","71220151744126","NCod83HistM.csv","PT0.1NT0.1TF3St0Q1",33,52,50,1188,1
"1189","sim_071220151744172","sim_071220151744172","sim_071220151744172.Rdata","sim_071220151744172.info","71220151744172","NCod83HistM.csv","PT0.3NT0.1TF3St0Q1",33,52,50,1189,1
"1190","sim_071220151744218","sim_071220151744218","sim_071220151744218.Rdata","sim_071220151744218.info","71220151744218","NCod83HistM.csv","PT0.5NT0.1TF3St0Q1",33,52,50,1190,1
"1191","sim_071220151744264","sim_071220151744264","sim_071220151744264.Rdata","sim_071220151744264.info","71220151744264","NCod83HistM.csv","PT0.1NT0.3TF3St0Q1",33,52,50,1191,1
"1192","sim_071220151744311","sim_071220151744311","sim_071220151744311.Rdata","sim_071220151744311.info","71220151744311","NCod83HistM.csv","PT0.3NT0.3TF3St0Q1",33,52,50,1192,1
"1193","sim_071220151744357","sim_071220151744357","sim_071220151744357.Rdata","sim_071220151744357.info","71220151744357","NCod83HistM.csv","PT0.5NT0.3TF3St0Q1",33,52,50,1193,1
"1194","sim_071220151744403","sim_071220151744403","sim_071220151744403.Rdata","sim_071220151744403.info","71220151744403","NCod83HistM.csv","PT0.1NT0.5TF3St0Q1",33,52,50,1194,1
"1195","sim_071220151744450","sim_071220151744450","sim_071220151744450.Rdata","sim_071220151744450.info","71220151744450","NCod83HistM.csv","PT0.3NT0.5TF3St0Q1",33,52,50,1195,1
"1196","sim_071220151744496","sim_071220151744496","sim_071220151744496.Rdata","sim_071220151744496.info","71220151744496","NCod83HistM.csv","PT0.5NT0.5TF3St0Q1",33,52,50,1196,1
"1197","sim_071220151744542","sim_071220151744542","sim_071220151744542.Rdata","sim_071220151744542.info","71220151744542","NCod83HistM.csv","PT0.1NT0.1TF5St0Q1",33,52,50,1197,1
"1198","sim_071220151744588","sim_071220151744588","sim_071220151744588.Rdata","sim_071220151744588.info","71220151744588","NCod83HistM.csv","PT0.3NT0.1TF5St0Q1",33,52,50,1198,1
